,reth_fair_value,reth_market_price,reth_premium,time
2224,1.059038133354247,1.0738563756921495,1.013992170698301,2023-02-17T07:16:35Z
2225,1.059038133354247,1.0738563756921495,1.013992170698301,2023-02-17T07:15:23Z
2226,1.059038133354247,1.0738563756921495,1.013992170698301,2023-02-17T07:14:35Z
2227,1.059038133354247,1.0739193949290302,1.0140516768056789,2023-02-17T07:13:47Z
2228,1.059038133354247,1.0739193949290302,1.0140516768056789,2023-02-17T07:13:11Z
2229,1.059038133354247,1.0739193949290302,1.0140516768056789,2023-02-17T07:11:59Z
2230,1.059038133354247,1.0739193949290302,1.0140516768056789,2023-02-17T07:11:23Z
2231,1.059038133354247,1.0739193949290302,1.0140516768056789,2023-02-17T07:10:59Z
2232,1.059038133354247,1.0739824197134973,1.0141111881513822,2023-02-17T07:10:23Z
2233,1.059038133354247,1.0739824197134973,1.0141111881513822,2023-02-17T07:09:35Z
2234,1.059038133354247,1.0739824197134973,1.0141111881513822,2023-02-17T07:08:47Z
2235,1.059038133354247,1.0739824197134973,1.0141111881513822,2023-02-17T07:08:11Z
2236,1.059038133354247,1.0739824197134973,1.0141111881513822,2023-02-17T07:07:47Z
2237,1.059038133354247,1.0739824197134973,1.0141111881513822,2023-02-17T07:06:47Z
2238,1.059038133354247,1.0739824197134973,1.0141111881513822,2023-02-17T07:05:35Z
2239,1.059038133354247,1.074025247851087,1.0141516287514332,2023-02-17T07:04:35Z
2240,1.059038133354247,1.074025247851087,1.0141516287514332,2023-02-17T07:03:11Z
2241,1.059038133354247,1.074025247851087,1.0141516287514332,2023-02-17T06:43:35Z
2242,1.058910904256817,1.073891545879244,1.0141472163165048,2023-02-17T05:09:47Z
2243,1.058910904256817,1.0739880450480297,1.0142383469001996,2023-02-17T04:11:35Z
2244,1.058910904256817,1.0740442491779982,1.0142914241985281,2023-02-17T03:59:35Z
2245,1.058910904256817,1.074033013792889,1.0142808138770516,2023-02-17T02:34:35Z
2246,1.058910904256817,1.074033013792889,1.0142808138770516,2023-02-17T02:19:59Z
